"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"151225748877877248","","","2011-12-26 09:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「くそっ！止まれよ、止まれ、止まれ、止まれ止まれ止まれ止まれぇっ！」【碇シンジ】-  新世紀エヴァンゲリオン #kotoba #meigen #anime","","","",""
"151195548488183808","","","2011-12-26 07:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「カミナギ。舞浜の空は、青いか？」【キョウ】-  ゼーガペイン #kotoba #meigen #anime","","","",""
"151165352083066881","","","2011-12-26 05:00:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「いや参った参った。馬鹿には勝てん。」【ジコ坊】-  もののけ姫 #kotoba #meigen #anime","","","",""
"151135150430879747","","","2011-12-26 03:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ガンダム…。」【オードリー・バーン】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"151104949395259393","","","2011-12-26 01:00:01 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ネオジオンでもやってるんだろ。ジーク・ジオンってさぁ。ここで言ってみろよ！言えよッ！」【リディ・マーセナス】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"151074753669627904","","","2011-12-25 23:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どれほどの速さで生きれば、君にまた会えるのか。」【遠野貴樹】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"151044555259641856","","","2011-12-25 21:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どれだけ声をからしても、この叫びが闇に溶けてしまうなら、たった一言、伝えたい人がいる。エウレカ、俺は今、君に会いたい…!」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"151014353817178112","","","2011-12-25 19:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「初恋が甘酸っぱいなんて、だれが言ったんだろう。そんなの嘘さ、ただ苦いだけ。」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"150984157017804800","","","2011-12-25 17:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「桜の落ちるスピード…。いつか地上に舞い落ちる花びらのように、僕たちも、いつかはどこかに辿り着けるのだろうか。 」【-】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"150953958066753536","","","2011-12-25 15:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「お前達も嫁にするんならああいう子にしな。」【ドーラ】-  天空の城ラピュタ #kotoba #meigen #anime","","","",""
"150923758885027840","","","2011-12-25 13:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「待ってちゃダメだ！ねだっちゃだめだ！俺は今、勝ち取りに行くんだ！」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"150893560441475073","","","2011-12-25 11:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「消されるな、この想い 忘れるな、我が痛み」【 - 】-  ゼーガペイン #kotoba #meigen #anime","","","",""
"150863361209405441","","","2011-12-25 09:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「俺はサイヤ人の王子なんだぁ！俺は王子だぁ！誰が貴様なんかにぃ…！誰が貴様なんかにぃ！！！！」【ベジータ】-  ドラゴンボール #kotoba #meigen #anime","","","",""
"150833162157686784","","","2011-12-25 07:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「約束するわ。絶対にあなたを救ってみせる。何度繰り返すことになっても、必ずあなたを守ってみせる！」【暁美ほむら】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"150802960383873024","","","2011-12-25 05:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「見せてもらおうか、新しいガンダムの性能とやらを。」【フル・フロンタル】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"150772762124877825","","","2011-12-25 03:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「理解なんてものは概ね願望に基づくものだ」【荒巻大輔】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"150742564079808513","","","2011-12-25 01:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「また敵となるか、ガンダム…！！」【フル・フロンタル】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"150712366512869377","","","2011-12-24 23:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「カ…カカロットはぁ！俺の物だ！勝手に手を出すなぁ！」【ベジータ】-  ドラゴンボール #kotoba #meigen #anime","","","",""
"150682167591190528","","","2011-12-24 21:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「SEX…。」【カミーユ・ビダン】-  機動戦士Ｚガンダム #kotoba #meigen #anime","","","",""
"150651966589112320","","","2011-12-24 19:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「こんなの…、人の死に方じゃありませんよッ！」【バナージ・リンクス】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"150621768757944320","","","2011-12-24 17:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ディオ！おまえのくだらないキスがこれを狙っていたのなら予想以上の効果をあげたぞッ！」【ジョナサン】-  ジョジョの奇妙な冒険 #kotoba #meigen #anime","","","",""
"150591568628297729","","","2011-12-24 15:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ん？モシモシモシモシー！？www」【モウロ将軍】-  天空の城ラピュタ #kotoba #meigen #anime","","","",""
"150561370432217089","","","2011-12-24 13:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「リバウンドを制する者は試合を制す」【赤木剛憲】-  スラムダンク #kotoba #meigen #anime","","","",""
"150500972970524672","","","2011-12-24 09:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「肉、嫌いだもの。」【綾波レイ】-  新世紀エヴァンゲリオン #kotoba #meigen #anime","","","",""
"150470774577303553","","","2011-12-24 07:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ア～イ！キャ～ン！ッッフラ～～イ!!」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"150410374871658496","","","2011-12-24 03:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「わかってねぇな。芸術ってのは、命張ってのもんだろうが。」【ストナー】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"150349980585041920","","","2011-12-23 23:00:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ザクとは違うのだよ！ザクとは！」【ランバ・ラル】-  機動戦士ガンダム #kotoba #meigen #anime","","","",""
"150289580636123137","","","2011-12-23 19:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「時速5キロなんだって。」【澄田花苗】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"150168783753977857","","","2011-12-23 11:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「約束するわ。絶対にあなたを救ってみせる。何度繰り返すことになっても、必ずあなたを守ってみせる！」【暁美ほむら】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"150108383092031488","","","2011-12-23 07:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「カミナギ。舞浜の空は、青いか？」【キョウ】-  ゼーガペイン #kotoba #meigen #anime","","","",""
"150047988029460480","","","2011-12-23 03:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ワイン同様熟成に時間を要する人間関係もあるものだ。」【荒巻大輔】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"149987587610783744","","","2011-12-22 23:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「本当に信じることが出来たら、信じる力は現実になる。」【ダイアン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"149927191780655105","","","2011-12-22 19:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「あの人はきます…必ず…！」【ニア】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"149866794579009536","","","2011-12-22 15:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「何人たりともオレの眠りを妨げる奴は許さん」【流川楓】-  スラムダンク #kotoba #meigen #anime","","","",""
"149806400145596417","","","2011-12-22 11:00:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どうしようもないこの世界で、それでも僕らは夢を見る」【 - 】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"149745997940142080","","","2011-12-22 07:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ネオジオンでもやってるんだろ。ジーク・ジオンってさぁ。ここで言ってみろよ！言えよッ！」【リディ・マーセナス】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"149685602625921024","","","2011-12-22 03:00:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「貴様、いい腕をしているな。今から私の部下になれ！」【草薙素子】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"149625202932846592","","","2011-12-21 23:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「あの人はきます…必ず…！」【ニア】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"149564804229644288","","","2011-12-21 19:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ザクとは違うのだよ！ザクとは！」【ランバ・ラル】-  機動戦士ガンダム #kotoba #meigen #anime","","","",""
"149504406201712640","","","2011-12-21 15:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「僕たちの前には未だ巨大すぎる人生が、茫漠とした時間が、どうしようもなく横たわっていた。」【遠野貴樹】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"149444005942411264","","","2011-12-21 11:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「当たらなければ、どうと言う事はない！！」【フル・フロンタル】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"149383610443640832","","","2011-12-21 07:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「心配すんなよさやか。独りぼっちは、寂しいもんな…。いいよ、一緒にいてやるよ…。」【佐倉杏子】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"149323211950145536","","","2011-12-21 03:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「俺はマテバが好きなの！」【トグサ】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"149262813402112000","","","2011-12-20 23:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「出す宛のないメールを打つ癖がついたのは、いつからだろう…。」【遠野貴樹】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"149202418352144384","","","2011-12-20 19:00:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「あの人はきます…必ず…！」【ニア】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"149142019573432322","","","2011-12-20 15:00:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「バトー、忘れないで。貴方がネットにアクセスするとき、私は必ず貴方の傍にいる。」【草薙素子】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"149081618076811264","","","2011-12-20 11:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「安西先生…！！バスケがしたいです…！」【三井寿】-  スラムダンク #kotoba #meigen #anime","","","",""
